FREGUESIA,PARTIDO,VOTOS
160425,PCPPEV,0
160425,PCTPMRPP,1
160425,PH,0
160425,PPDPSD,58
160425,PPM,0
160425,PS,57
160425,PSN,0
160426,BE,0
160426,CDSPP,28
160426,MPT,0
160426,PCPPEV,0
160426,PCTPMRPP,0
160426,PH,0
160426,PPDPSD,84
160426,PPM,0
160426,PS,29
160426,PSN,0
160427,BE,2
160427,CDSPP,25
160427,MPT,1
160427,PCPPEV,5
160427,PCTPMRPP,1
160427,PH,0
160427,PPDPSD,63
160427,PPM,3
160427,PS,95
160427,PSN,1
160428,BE,2
160428,CDSPP,93
160428,MPT,0
160428,PCPPEV,7
160428,PCTPMRPP,2
160428,PH,6
160428,PPDPSD,198
160428,PPM,0
160428,PS,171
160428,PSN,4
160429,BE,1
160429,CDSPP,13
160429,MPT,1
160429,PCPPEV,5
160429,PCTPMRPP,0
160429,PH,0
160429,PPDPSD,28
160429,PPM,3
160429,PS,103
160429,PSN,0
160430,BE,5
160430,CDSPP,67
160430,MPT,1
160430,PCPPEV,4
160430,PCTPMRPP,4
160430,PH,1
160430,PPDPSD,220
160430,PPM,3
160430,PS,227
160430,PSN,2
160431,BE,0
160431,CDSPP,28
160431,MPT,0
160431,PCPPEV,0
160431,PCTPMRPP,0
160431,PH,2
160431,PPDPSD,40
160431,PPM,0
160431,PS,49
160431,PSN,1
160432,BE,1
160432,CDSPP,11
160432,MPT,0
160432,PCPPEV,2
160432,PCTPMRPP,0
160432,PH,1
160432,PPDPSD,60
160432,PPM,0
160432,PS,45
160432,PSN,2
160433,BE,8
160433,CDSPP,45
160433,MPT,2
160433,PCPPEV,11
160433,PCTPMRPP,4
160433,PH,0
160433,PPDPSD,122
160433,PPM,2
160433,PS,294
160433,PSN,1
160501,BE,1
160501,CDSPP,12
160501,MPT,3
160501,PCPPEV,7
160501,PCTPMRPP,0
160501,PH,1
160501,PPDPSD,54
160501,PPM,0
160501,PS,90
160501,PSN,1
160502,BE,0
160502,CDSPP,17
160502,MPT,3
160502,PCPPEV,4
160502,PCTPMRPP,2
160502,PH,2
160502,PPDPSD,77
160502,PPM,1
160502,PS,93
160502,PSN,1
160503,BE,3
160503,CDSPP,12
160503,MPT,2
160503,PCPPEV,3
160503,PCTPMRPP,0
160503,PH,1
160503,PPDPSD,114
160503,PPM,1
160503,PS,182
160503,PSN,6
160504,BE,2
160504,CDSPP,13
160504,MPT,1
160504,PCPPEV,1
160504,PCTPMRPP,1
160504,PH,0
160504,PPDPSD,45
160504,PPM,1
160504,PS,118
160504,PSN,0
160505,BE,4
160505,CDSPP,7
160505,MPT,2
160505,PCPPEV,1
160505,PCTPMRPP,1
160505,PH,1
160505,PPDPSD,117
160505,PPM,2
160505,PS,58
160505,PSN,1
160506,BE,1
160506,CDSPP,9
160506,MPT,0
160506,PCPPEV,4
160506,PCTPMRPP,1
160506,PH,2
160506,PPDPSD,69
160506,PPM,0
160506,PS,99
160506,PSN,1
160507,BE,2
160507,CDSPP,12
160507,MPT,1
160507,PCPPEV,2
160507,PCTPMRPP,2
160507,PH,1
160507,PPDPSD,58
160507,PPM,0
160507,PS,171
160507,PSN,2
160508,BE,2
160508,CDSPP,23
160508,MPT,3
160508,PCPPEV,2
160508,PCTPMRPP,1
160508,PH,1
160508,PPDPSD,76
160508,PPM,1
160508,PS,149
160508,PSN,1
160509,BE,5
160509,CDSPP,17
160509,MPT,1
160509,PCPPEV,31
160509,PCTPMRPP,1
160509,PH,1
160509,PPDPSD,107
160509,PPM,3
160509,PS,141
160509,PSN,0
160510,BE,0
160510,CDSPP,26
160510,MPT,1
160510,PCPPEV,4
160510,PCTPMRPP,0
160510,PH,2
160510,PPDPSD,69
160510,PPM,3
160510,PS,127
160510,PSN,1
160511,BE,4
160511,CDSPP,41
160511,MPT,4
160511,PCPPEV,9
160511,PCTPMRPP,0
160511,PH,3
160511,PPDPSD,89
160511,PPM,0
160511,PS,103
160511,PSN,2
160512,BE,0
160512,CDSPP,10
160512,MPT,0
160512,PCPPEV,5
160512,PCTPMRPP,1
160512,PH,1
160512,PPDPSD,25
160512,PPM,0
160512,PS,100
160512,PSN,0
160513,BE,5
160513,CDSPP,10
160513,MPT,0
160513,PCPPEV,6
160513,PCTPMRPP,0
160513,PH,1
160513,PPDPSD,69
160513,PPM,1
160513,PS,102
160513,PSN,2
160514,BE,0
160514,CDSPP,16
160514,MPT,0
160514,PCPPEV,2
160514,PCTPMRPP,1
160514,PH,0
160514,PPDPSD,77
160514,PPM,4
160514,PS,155
160514,PSN,2
160515,BE,5
160515,CDSPP,24
160515,MPT,0
160515,PCPPEV,4
160515,PCTPMRPP,2
160515,PH,0
160515,PPDPSD,58
160515,PPM,0
160515,PS,83
160515,PSN,2
160516,BE,20
160516,CDSPP,29
160516,MPT,1
160516,PCPPEV,47
160516,PCTPMRPP,6
160516,PH,0
160516,PPDPSD,176
160516,PPM,3
160516,PS,438
160516,PSN,3
160517,BE,0
160517,CDSPP,7
160517,MPT,0
160517,PCPPEV,0
160517,PCTPMRPP,0
160517,PH,0
160517,PPDPSD,10
160517,PPM,2
160517,PS,41
160517,PSN,2
160518,BE,2
160518,CDSPP,16
160518,MPT,2
160518,PCPPEV,13
160518,PCTPMRPP,0
160518,PH,1
160518,PPDPSD,74
160518,PPM,0
160518,PS,201
160518,PSN,0
160519,BE,0
160519,CDSPP,14
160519,MPT,0
160519,PCPPEV,3
160519,PCTPMRPP,0
160519,PH,0
160519,PPDPSD,82
160519,PPM,0
160519,PS,75
160519,PSN,0
160520,BE,4
160520,CDSPP,15
160520,MPT,3
160520,PCPPEV,4
160520,PCTPMRPP,4
160520,PH,1
160520,PPDPSD,105
160520,PPM,2
160520,PS,135
160520,PSN,2
160521,BE,0
160521,CDSPP,4
160521,MPT,1
160521,PCPPEV,3
160521,PCTPMRPP,0
160521,PH,0
160521,PPDPSD,57
160521,PPM,0
160521,PS,73
160521,PSN,0
160601,BE,0
160601,CDSPP,15
160601,MPT,2
160601,PCPPEV,1
160601,PCTPMRPP,1
160601,PH,0
160601,PPDPSD,175
160601,PPM,1
160601,PS,50
160601,PSN,3
160602,BE,0
160602,CDSPP,27
160602,MPT,0
160602,PCPPEV,1
160602,PCTPMRPP,1
160602,PH,0
160602,PPDPSD,114
160602,PPM,0
160602,PS,59
160602,PSN,1
160603,BE,3
160603,CDSPP,29
160603,MPT,0
160603,PCPPEV,3
160603,PCTPMRPP,3
160603,PH,1
160603,PPDPSD,142
160603,PPM,1
160603,PS,159
160603,PSN,0
160604,BE,2
160604,CDSPP,20
160604,MPT,1
160604,PCPPEV,14
160604,PCTPMRPP,1
160604,PH,1
160604,PPDPSD,102
160604,PPM,5
160604,PS,221
160604,PSN,3
160605,BE,0
160605,CDSPP,19
160605,MPT,2
160605,PCPPEV,0
160605,PCTPMRPP,0
160605,PH,0
160605,PPDPSD,131
160605,PPM,2
160605,PS,123
160605,PSN,1
160606,BE,1
160606,CDSPP,15
160606,MPT,0
160606,PCPPEV,4
160606,PCTPMRPP,0
160606,PH,1
160606,PPDPSD,140
160606,PPM,0
160606,PS,55
160606,PSN,0
160607,BE,1
160607,CDSPP,11
160607,MPT,4
160607,PCPPEV,1
160607,PCTPMRPP,0
160607,PH,0
160607,PPDPSD,167
160607,PPM,2
160607,PS,116
160607,PSN,2
160608,BE,0
160608,CDSPP,1
160608,MPT,0
160608,PCPPEV,0
160608,PCTPMRPP,1
160608,PH,0
160608,PPDPSD,43
160608,PPM,0
160608,PS,18
160608,PSN,0
160609,BE,0
160609,CDSPP,4
160609,MPT,0
160609,PCPPEV,0
160609,PCTPMRPP,0
160609,PH,0
160609,PPDPSD,49
160609,PPM,0
160609,PS,16
160609,PSN,0
160610,BE,0
160610,CDSPP,3
160610,MPT,0
160610,PCPPEV,0
160610,PCTPMRPP,0
160610,PH,1
160610,PPDPSD,38
160610,PPM,0
160610,PS,80
160610,PSN,0
160611,BE,2
160611,CDSPP,52
160611,MPT,2
160611,PCPPEV,8
160611,PCTPMRPP,1
160611,PH,3
160611,PPDPSD,294
160611,PPM,1
160611,PS,174
160611,PSN,1
160612,BE,0
160612,CDSPP,39
160612,MPT,1
160612,PCPPEV,8
160612,PCTPMRPP,4
160612,PH,0
160612,PPDPSD,186
160612,PPM,5
160612,PS,126
160612,PSN,2
160613,BE,0
160613,CDSPP,20
160613,MPT,1
160613,PCPPEV,10
160613,PCTPMRPP,0
160613,PH,1
160613,PPDPSD,107
160613,PPM,1
160613,PS,109
160613,PSN,1
160614,BE,3
160614,CDSPP,16
160614,MPT,0
160614,PCPPEV,4
160614,PCTPMRPP,1
160614,PH,0
160614,PPDPSD,190
160614,PPM,2
160614,PS,130
160614,PSN,0
160615,BE,6
160615,CDSPP,29
160615,MPT,0
160615,PCPPEV,24
160615,PCTPMRPP,1
160615,PH,0
160615,PPDPSD,196
160615,PPM,0
160615,PS,244
160615,PSN,2
160616,BE,21
160616,CDSPP,95
160616,MPT,2
160616,PCPPEV,42
160616,PCTPMRPP,2
160616,PH,0
160616,PPDPSD,237
160616,PPM,3
160616,PS,613
160616,PSN,1
160617,BE,0
160617,CDSPP,14
160617,MPT,0
160617,PCPPEV,1
160617,PCTPMRPP,0
160617,PH,0
160617,PPDPSD,68
160617,PPM,0
160617,PS,54
160617,PSN,0
160618,BE,0
160618,CDSPP,10
160618,MPT,0
160618,PCPPEV,1
160618,PCTPMRPP,1
160618,PH,0
160618,PPDPSD,54
160618,PPM,1
160618,PS,62
160618,PSN,1
160619,BE,0
160619,CDSPP,19
160619,MPT,0
160619,PCPPEV,4
160619,PCTPMRPP,0
160619,PH,1
160619,PPDPSD,126
160619,PPM,0
160619,PS,83
160619,PSN,2
160620,BE,0
160620,CDSPP,4
160620,MPT,0
160620,PCPPEV,1
160620,PCTPMRPP,0
160620,PH,0
160620,PPDPSD,34
160620,PPM,0
160620,PS,68
160620,PSN,1
160621,BE,0
160621,CDSPP,32
160621,MPT,0
160621,PCPPEV,1
160621,PCTPMRPP,1
160621,PH,0
160621,PPDPSD,183
160621,PPM,0
160621,PS,83
160621,PSN,1
160622,BE,2
160622,CDSPP,6
160622,MPT,0
160622,PCPPEV,1
160622,PCTPMRPP,0
160622,PH,0
160622,PPDPSD,83
160622,PPM,2
160622,PS,90
160622,PSN,1
160623,BE,0
160623,CDSPP,1
160623,MPT,0
160623,PCPPEV,0
160623,PCTPMRPP,1
160623,PH,0
160623,PPDPSD,88
160623,PPM,1
160623,PS,52
160623,PSN,1
160624,BE,2
160624,CDSPP,12
160624,MPT,1
160624,PCPPEV,1
160624,PCTPMRPP,0
160624,PH,0
160624,PPDPSD,86
160624,PPM,0
160624,PS,65
160624,PSN,0
160625,BE,4
160625,CDSPP,50
160625,MPT,1
160625,PCPPEV,12
160625,PCTPMRPP,0
160625,PH,0
160625,PPDPSD,201
160625,PPM,1
160625,PS,255
160625,PSN,3
160701,BE,4
160701,CDSPP,167
160701,MPT,2
160701,PCPPEV,8
160701,PCTPMRPP,2
160701,PH,3
160701,PPDPSD,357
160701,PPM,0
160701,PS,140
160701,PSN,4
160702,BE,9
160702,CDSPP,44
160702,MPT,0
160702,PCPPEV,36
160702,PCTPMRPP,3
160702,PH,1
160702,PPDPSD,74
160702,PPM,0
160702,PS,89
160702,PSN,2
160703,BE,1
160703,CDSPP,126
160703,MPT,1
160703,PCPPEV,5
160703,PCTPMRPP,1
160703,PH,0
160703,PPDPSD,104
160703,PPM,0
160703,PS,111
160703,PSN,3
160704,BE,15
160704,CDSPP,406
160704,MPT,5
160704,PCPPEV,168
160704,PCTPMRPP,11
160704,PH,9
160704,PPDPSD,689
160704,PPM,11
160704,PS,830
160704,PSN,3
160705,BE,1
160705,CDSPP,115
160705,MPT,0
160705,PCPPEV,1
160705,PCTPMRPP,0
160705,PH,0
160705,PPDPSD,31
160705,PPM,0
160705,PS,21
160705,PSN,2
160706,BE,1
160706,CDSPP,65
160706,MPT,1
160706,PCPPEV,3
160706,PCTPMRPP,1
160706,PH,0
160706,PPDPSD,112
160706,PPM,0
160706,PS,69
160706,PSN,0
160707,BE,0
160707,CDSPP,167
160707,MPT,0
160707,PCPPEV,6
160707,PCTPMRPP,1
160707,PH,0
160707,PPDPSD,237
160707,PPM,1
160707,PS,44
160707,PSN,2
160708,BE,0
160708,CDSPP,133
160708,MPT,0
160708,PCPPEV,4
160708,PCTPMRPP,2
160708,PH,0
160708,PPDPSD,111
160708,PPM,1
160708,PS,59
160708,PSN,0
160709,BE,0
160709,CDSPP,96
160709,MPT,1
160709,PCPPEV,0
160709,PCTPMRPP,0
160709,PH,0
160709,PPDPSD,35
160709,PPM,0
160709,PS,9
160709,PSN,1
160710,BE,0
160710,CDSPP,97
160710,MPT,2
160710,PCPPEV,2
160710,PCTPMRPP,2
160710,PH,2
160710,PPDPSD,75
160710,PPM,1
160710,PS,57
160710,PSN,2
160711,BE,0
160711,CDSPP,249
160711,MPT,0
160711,PCPPEV,1
160711,PCTPMRPP,0
160711,PH,0
160711,PPDPSD,175
160711,PPM,1
160711,PS,38
160711,PSN,0
160712,BE,0
160712,CDSPP,25
160712,MPT,0
160712,PCPPEV,5
160712,PCTPMRPP,0
160712,PH,0
160712,PPDPSD,55
160712,PPM,2
160712,PS,20
160712,PSN,3
160713,BE,0
160713,CDSPP,169
160713,MPT,2
160713,PCPPEV,5
160713,PCTPMRPP,1
160713,PH,2
160713,PPDPSD,264
160713,PPM,5
160713,PS,134
160713,PSN,5
160714,BE,1
160714,CDSPP,136
160714,MPT,0
160714,PCPPEV,11
160714,PCTPMRPP,1
160714,PH,2
160714,PPDPSD,154
160714,PPM,3
160714,PS,116
160714,PSN,0
160715,BE,2
160715,CDSPP,76
160715,MPT,3
160715,PCPPEV,7
160715,PCTPMRPP,0
160715,PH,2
160715,PPDPSD,106
160715,PPM,0
160715,PS,108
160715,PSN,2
160716,BE,7
160716,CDSPP,566
160716,MPT,0
160716,PCPPEV,30
160716,PCTPMRPP,7
160716,PH,6
160716,PPDPSD,605
160716,PPM,5
160716,PS,376
160716,PSN,3
160717,BE,0
160717,CDSPP,79
160717,MPT,1
160717,PCPPEV,7
160717,PCTPMRPP,2
160717,PH,1
160717,PPDPSD,113
160717,PPM,3
160717,PS,73
160717,PSN,2
160718,BE,3
160718,CDSPP,264
160718,MPT,2
160718,PCPPEV,16
160718,PCTPMRPP,5
160718,PH,1
160718,PPDPSD,322
160718,PPM,3
160718,PS,211
160718,PSN,5
160719,BE,4
160719,CDSPP,104
160719,MPT,1
160719,PCPPEV,9
160719,PCTPMRPP,0
160719,PH,0
160719,PPDPSD,98
160719,PPM,0
160719,PS,133
160719,PSN,1
160720,BE,2
160720,CDSPP,83
160720,MPT,0
160720,PCPPEV,2
160720,PCTPMRPP,0
160720,PH,0
160720,PPDPSD,67
160720,PPM,0
160720,PS,23
160720,PSN,0
160721,BE,0
160721,CDSPP,335
160721,MPT,2
160721,PCPPEV,2
160721,PCTPMRPP,2
160721,PH,0
160721,PPDPSD,193
160721,PPM,1
160721,PS,130
160721,PSN,3
160722,BE,2
160722,CDSPP,235
160722,MPT,1
160722,PCPPEV,13
160722,PCTPMRPP,1
160722,PH,0
160722,PPDPSD,429
160722,PPM,2
160722,PS,168
160722,PSN,2
160723,BE,3
160723,CDSPP,284
160723,MPT,1
160723,PCPPEV,17
160723,PCTPMRPP,1
160723,PH,3
160723,PPDPSD,204
160723,PPM,3
160723,PS,222
160723,PSN,5
160724,BE,0
160724,CDSPP,142
160724,MPT,1
160724,PCPPEV,2
160724,PCTPMRPP,1
160724,PH,0
160724,PPDPSD,118
160724,PPM,1
160724,PS,59
160724,PSN,2
160725,BE,0
160725,CDSPP,80
160725,MPT,1
160725,PCPPEV,2
160725,PCTPMRPP,0
160725,PH,0
160725,PPDPSD,77
160725,PPM,0
160725,PS,28
160725,PSN,0
160726,BE,1
160726,CDSPP,133
160726,MPT,0
160726,PCPPEV,17
160726,PCTPMRPP,1
160726,PH,6
160726,PPDPSD,270
160726,PPM,2
160726,PS,201
160726,PSN,1
160727,BE,1
160727,CDSPP,106
160727,MPT,0
160727,PCPPEV,3
160727,PCTPMRPP,0
160727,PH,4
160727,PPDPSD,101
160727,PPM,2
160727,PS,66
160727,PSN,0
160728,BE,0
160728,CDSPP,175
160728,MPT,3
160728,PCPPEV,0
160728,PCTPMRPP,0
160728,PH,0
160728,PPDPSD,67
160728,PPM,1
160728,PS,24
160728,PSN,1
160729,BE,2
160729,CDSPP,72
160729,MPT,0
160729,PCPPEV,5
160729,PCTPMRPP,0
160729,PH,0
160729,PPDPSD,129
160729,PPM,4
160729,PS,63
160729,PSN,0
160730,BE,0
160730,CDSPP,44
160730,MPT,0
160730,PCPPEV,2
160730,PCTPMRPP,1
160730,PH,1
160730,PPDPSD,38
160730,PPM,0
160730,PS,6
160730,PSN,0
160731,BE,1
160731,CDSPP,78
160731,MPT,0
160731,PCPPEV,2
160731,PCTPMRPP,1
160731,PH,0
160731,PPDPSD,43
160731,PPM,2
160731,PS,30
160731,PSN,1
160732,BE,4
160732,CDSPP,161
160732,MPT,1
160732,PCPPEV,18
160732,PCTPMRPP,5
160732,PH,3
160732,PPDPSD,184
160732,PPM,1
160732,PS,168
160732,PSN,0
160733,BE,1
160733,CDSPP,69
160733,MPT,1
160733,PCPPEV,1
160733,PCTPMRPP,0
160733,PH,1
160733,PPDPSD,71
160733,PPM,2
160733,PS,8
160733,PSN,1
160734,BE,1
160734,CDSPP,210
160734,MPT,0
160734,PCPPEV,3
160734,PCTPMRPP,1
160734,PH,0
160734,PPDPSD,189
160734,PPM,0
160734,PS,80
160734,PSN,2
160735,BE,35
160735,CDSPP,253
160735,MPT,6
160735,PCPPEV,181
160735,PCTPMRPP,5
160735,PH,1
160735,PPDPSD,589
160735,PPM,6
160735,PS,661
160735,PSN,2
160736,BE,0
160736,CDSPP,125
160736,MPT,1
160736,PCPPEV,0
160736,PCTPMRPP,4
160736,PH,1
160736,PPDPSD,49
160736,PPM,0
160736,PS,37
160736,PSN,0
160737,BE,0
160737,CDSPP,479
160737,MPT,1
160737,PCPPEV,12
160737,PCTPMRPP,2
160737,PH,4
160737,PPDPSD,522
160737,PPM,5
160737,PS,236
160737,PSN,6
160738,BE,1
160738,CDSPP,21
160738,MPT,2
160738,PCPPEV,2
160738,PCTPMRPP,1
160738,PH,0
160738,PPDPSD,32
160738,PPM,1
160738,PS,57
160738,PSN,0
160739,BE,8
160739,CDSPP,199
160739,MPT,2
160739,PCPPEV,51
160739,PCTPMRPP,5
160739,PH,2
160739,PPDPSD,209
160739,PPM,2
160739,PS,480
160739,PSN,5
160740,BE,2
160740,CDSPP,55
160740,MPT,0
160740,PCPPEV,2
160740,PCTPMRPP,2
160740,PH,1
160740,PPDPSD,68
160740,PPM,1
160740,PS,80
160740,PSN,0
160741,BE,0
160741,CDSPP,144
160741,MPT,0
160741,PCPPEV,1
160741,PCTPMRPP,2
160741,PH,2
160741,PPDPSD,106
160741,PPM,1
160741,PS,33
160741,PSN,2
160742,BE,2
160742,CDSPP,93
160742,MPT,1
160742,PCPPEV,7
160742,PCTPMRPP,1
160742,PH,0
160742,PPDPSD,78
160742,PPM,0
160742,PS,148
160742,PSN,3
160743,BE,0
160743,CDSPP,52
160743,MPT,4
160743,PCPPEV,4
160743,PCTPMRPP,1
160743,PH,0
160743,PPDPSD,123
160743,PPM,0
160743,PS,117
160743,PSN,0
160744,BE,1
160744,CDSPP,233
160744,MPT,0
160744,PCPPEV,9
160744,PCTPMRPP,0
160744,PH,2
160744,PPDPSD,224
160744,PPM,3
160744,PS,111
160744,PSN,2
160745,BE,1
160745,CDSPP,105
160745,MPT,0
160745,PCPPEV,7
160745,PCTPMRPP,2
160745,PH,1
160745,PPDPSD,183
160745,PPM,0
160745,PS,80
160745,PSN,0
160746,BE,1
160746,CDSPP,76
160746,MPT,0
160746,PCPPEV,3
160746,PCTPMRPP,0
160746,PH,2
160746,PPDPSD,143
160746,PPM,0
160746,PS,43
160746,PSN,0
160747,BE,1
160747,CDSPP,254
160747,MPT,1
160747,PCPPEV,8
160747,PCTPMRPP,2
160747,PH,2
160747,PPDPSD,256
160747,PPM,2
160747,PS,104
160747,PSN,1
160748,BE,1
160748,CDSPP,73
160748,MPT,1
160748,PCPPEV,3
160748,PCTPMRPP,2
160748,PH,2
160748,PPDPSD,107
160748,PPM,0
160748,PS,13
160748,PSN,0
160749,BE,0
160749,CDSPP,21
160749,MPT,1
160749,PCPPEV,1
160749,PCTPMRPP,0
160749,PH,1
160749,PPDPSD,37
160749,PPM,1
160749,PS,23
160749,PSN,0
160750,BE,3
160750,CDSPP,183
160750,MPT,2
160750,PCPPEV,21
160750,PCTPMRPP,3
160750,PH,1
160750,PPDPSD,245
160750,PPM,2
160750,PS,130
160750,PSN,3
160751,BE,5
160751,CDSPP,347
160751,MPT,0
160751,PCPPEV,8
160751,PCTPMRPP,2
160751,PH,3
160751,PPDPSD,342
160751,PPM,1
160751,PS,184
160751,PSN,0
160801,BE,2
160801,CDSPP,54
160801,MPT,0
160801,PCPPEV,8
160801,PCTPMRPP,1
160801,PH,0
160801,PPDPSD,139
160801,PPM,1
160801,PS,171
160801,PSN,0
160802,BE,0
160802,CDSPP,11
160802,MPT,0
160802,PCPPEV,1
160802,PCTPMRPP,0
160802,PH,2
160802,PPDPSD,99
160802,PPM,1
160802,PS,28
160802,PSN,1
160803,BE,2
160803,CDSPP,86
160803,MPT,3
160803,PCPPEV,12
160803,PCTPMRPP,2
160803,PH,2
160803,PPDPSD,251
160803,PPM,2
160803,PS,334
160803,PSN,6
160804,BE,1
160804,CDSPP,31
160804,MPT,2
160804,PCPPEV,10
160804,PCTPMRPP,0
160804,PH,2
160804,PPDPSD,157
160804,PPM,2
160804,PS,181
160804,PSN,1
160805,BE,1
160805,CDSPP,76
160805,MPT,1
160805,PCPPEV,4
160805,PCTPMRPP,2
160805,PH,2
160805,PPDPSD,176
160805,PPM,3
160805,PS,102
160805,PSN,1
160806,BE,0
160806,CDSPP,26
160806,MPT,1
160806,PCPPEV,9
160806,PCTPMRPP,2
160806,PH,1
160806,PPDPSD,118
160806,PPM,1
160806,PS,156
160806,PSN,2
160807,BE,5
160807,CDSPP,47
160807,MPT,6
160807,PCPPEV,19
160807,PCTPMRPP,5
160807,PH,2
160807,PPDPSD,237
160807,PPM,4
160807,PS,307
160807,PSN,3
160808,BE,1
160808,CDSPP,57
160808,MPT,2
160808,PCPPEV,22
160808,PCTPMRPP,6
160808,PH,0
160808,PPDPSD,176
160808,PPM,1
160808,PS,381
160808,PSN,2
160809,BE,0
160809,CDSPP,29
160809,MPT,1
160809,PCPPEV,1
160809,PCTPMRPP,1
160809,PH,3
160809,PPDPSD,102
160809,PPM,0
160809,PS,60
160809,PSN,2
160810,BE,1
160810,CDSPP,17
160810,MPT,0
160810,PCPPEV,6
160810,PCTPMRPP,0
160810,PH,0
160810,PPDPSD,54
160810,PPM,0
160810,PS,11
160810,PSN,0
160811,BE,2
160811,CDSPP,36
160811,MPT,1
160811,PCPPEV,5
160811,PCTPMRPP,2
160811,PH,2
160811,PPDPSD,102
160811,PPM,2
160811,PS,61
160811,PSN,3
160812,BE,5
160812,CDSPP,83
160812,MPT,3
160812,PCPPEV,9
160812,PCTPMRPP,0
160812,PH,2
160812,PPDPSD,333
160812,PPM,1
160812,PS,309
160812,PSN,2
160813,BE,2
160813,CDSPP,4
160813,MPT,0
160813,PCPPEV,3
160813,PCTPMRPP,1
160813,PH,1
160813,PPDPSD,89
160813,PPM,1
160813,PS,58
160813,PSN,1
160814,BE,0
160814,CDSPP,12
160814,MPT,0
160814,PCPPEV,1
160814,PCTPMRPP,0
160814,PH,2
160814,PPDPSD,34
160814,PPM,0
160814,PS,57
160814,PSN,0
160815,BE,20
160815,CDSPP,166
160815,MPT,3
160815,PCPPEV,25
160815,PCTPMRPP,7
160815,PH,0
160815,PPDPSD,513
160815,PPM,7
160815,PS,656
160815,PSN,2
160816,BE,4
160816,CDSPP,28
160816,MPT,0
160816,PCPPEV,26
160816,PCTPMRPP,2
160816,PH,0
160816,PPDPSD,88
160816,PPM,0
160816,PS,227
160816,PSN,0
160901,BE,20
160901,CDSPP,81
160901,MPT,5
160901,PCPPEV,129
160901,PCTPMRPP,4
160901,PH,1
160901,PPDPSD,245
160901,PPM,6
160901,PS,318
160901,PSN,1
160902,BE,8
160902,CDSPP,165
160902,MPT,3
160902,PCPPEV,47
160902,PCTPMRPP,13
160902,PH,3
160902,PPDPSD,612
160902,PPM,9
160902,PS,470
160902,PSN,7
160903,BE,2
160903,CDSPP,22
160903,MPT,1
160903,PCPPEV,19
160903,PCTPMRPP,2
160903,PH,1
160903,PPDPSD,72
160903,PPM,0
160903,PS,99
160903,PSN,2
160904,BE,12
160904,CDSPP,94
160904,MPT,2
160904,PCPPEV,59
160904,PCTPMRPP,4
160904,PH,0
160904,PPDPSD,690
160904,PPM,8
160904,PS,581
160904,PSN,2
160905,BE,54
160905,CDSPP,226
160905,MPT,2
160905,PCPPEV,283
160905,PCTPMRPP,22
160905,PH,5
160905,PPDPSD,529
160905,PPM,21
160905,PS,1107
160905,PSN,7
160906,BE,24
160906,CDSPP,244
160906,MPT,14
160906,PCPPEV,69
160906,PCTPMRPP,10
160906,PH,4
160906,PPDPSD,912
160906,PPM,15
160906,PS,961
160906,PSN,8
160907,BE,12
160907,CDSPP,80
160907,MPT,4
160907,PCPPEV,24
160907,PCTPMRPP,0
160907,PH,1
160907,PPDPSD,323
160907,PPM,4
160907,PS,354
160907,PSN,0
160908,BE,20
160908,CDSPP,80
160908,MPT,6
160908,PCPPEV,61
160908,PCTPMRPP,13
160908,PH,2
160908,PPDPSD,298
160908,PPM,3
160908,PS,454
160908,PSN,0
160909,BE,4
160909,CDSPP,73
160909,MPT,3
160909,PCPPEV,15
160909,PCTPMRPP,3
160909,PH,3
160909,PPDPSD,234
160909,PPM,5
160909,PS,245
160909,PSN,1
160910,BE,15
160910,CDSPP,314
160910,MPT,7
160910,PCPPEV,40
160910,PCTPMRPP,16
160910,PH,6
160910,PPDPSD,459
160910,PPM,11
160910,PS,530
160910,PSN,12
160911,BE,71
160911,CDSPP,325
160911,MPT,8
160911,PCPPEV,503
160911,PCTPMRPP,37
160911,PH,4
160911,PPDPSD,791
160911,PPM,23
160911,PS,1588
160911,PSN,4
160912,BE,6
160912,CDSPP,91
160912,MPT,4
160912,PCPPEV,12
160912,PCTPMRPP,2
160912,PH,1
160912,PPDPSD,177
160912,PPM,2
160912,PS,249
160912,PSN,6
160913,BE,0
160913,CDSPP,46
160913,MPT,1
160913,PCPPEV,7
160913,PCTPMRPP,1
160913,PH,0
160913,PPDPSD,148
160913,PPM,2
160913,PS,221
160913,PSN,4
160914,BE,1
160914,CDSPP,49
160914,MPT,2
160914,PCPPEV,14
160914,PCTPMRPP,2
160914,PH,0
160914,PPDPSD,113
160914,PPM,0
160914,PS,122
160914,PSN,1
160915,BE,5
160915,CDSPP,181
160915,MPT,6
160915,PCPPEV,25
160915,PCTPMRPP,3
160915,PH,0
160915,PPDPSD,442
160915,PPM,6
160915,PS,393
160915,PSN,2
160916,BE,8
160916,CDSPP,103
160916,MPT,2
160916,PCPPEV,109
160916,PCTPMRPP,8
160916,PH,1
160916,PPDPSD,258
160916,PPM,6
160916,PS,369
160916,PSN,1
160917,BE,124
160917,CDSPP,349
160917,MPT,14
160917,PCPPEV,486
160917,PCTPMRPP,29
160917,PH,10
160917,PPDPSD,1135
160917,PPM,19
160917,PS,2086
160917,PSN,7
160918,BE,2
160918,CDSPP,49
160918,MPT,1
160918,PCPPEV,1
160918,PCTPMRPP,1
160918,PH,0
160918,PPDPSD,139
160918,PPM,14
160918,PS,75
160918,PSN,2
